congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
114,House,21550,49,23,TX,200,0,1,"HURD, William Ballard",H001073,1977,,0.287,0.228,-137.10032,0.88507,1123,67,,0.414,0.213
114,House,21551,49,36,TX,200,0,1,"BABIN, Brian",B001291,1948,,0.711,0.114,-87.14236,0.9245,1110,45,,0.713,0.064
114,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,2020,0.61,0.277,-73.39637,0.9309,1025,30,,0.658,0.125
114,House,29571,49,35,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.33,-130.32684,0.8895,1113,49,,-0.401,-0.215
114,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.313,-94.58222,0.91881,1117,42,,0.442,0.807
114,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.459,0.121,-121.90757,0.88512,999,47,,-0.484,0.214
114,House,29759,49,32,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.585,0.17,-74.66033,0.93467,1105,26,,0.6,0.384
114,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.52,0.239,-69.75062,0.9374,1079,27,,0.518,0.51
114,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.403,0.243,-94.47445,0.91419,1053,41,,0.393,0.82
114,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-128.93825,0.863,873,51,,-0.397,0.189
114,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-275.63,0.77438,1078,121,,-0.353,0.465
114,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1934,2023,-0.485,0.198,-126.24071,0.8858,1041,57,,-0.529,0.245
114,House,20357,67,1,UT,200,0,1,"BISHOP, Robert (Rob)",B001250,1951,,0.537,0.105,-119.79062,0.89427,1072,40,,0.529,0.107
114,House,20949,67,3,UT,200,0,1,"CHAFFETZ, Jason",C001076,1967,,0.647,-0.278,-149.04672,0.87098,1079,71,,0.567,-0.194
114,House,21367,67,2,UT,200,0,1,"STEWART, Chris",S001192,1960,,0.499,0.167,-109.3736,0.90494,1095,45,,0.548,0.112
114,House,21552,67,4,UT,200,0,1,"LOVE, Ludmya Bourdeau (Mia)",L000584,1975,2025,0.542,-0.056,-106.21871,0.90859,1108,45,,0.582,-0.058
114,House,20750,6,1,VT,100,0,1,"WELCH, Peter",W000800,1947,,-0.407,-0.384,-121.30414,0.89514,1095,53,,-0.405,-0.506
114,House,20143,40,4,VA,200,0,1,"FORBES, J. Randy",F000445,1952,,0.407,0.218,-99.8446,0.909,1041,48,,0.506,0.19
114,House,20756,40,1,VA,200,0,1,"WITTMAN, Robert J.",W000804,1959,,0.448,0.02,-139.74479,0.8826,1119,59,,0.555,-0.018
114,House,20952,40,11,VA,100,0,1,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,2025,-0.309,-0.047,-120.60003,0.89774,1118,60,,-0.308,-0.074
114,House,21185,40,2,VA,200,0,1,"RIGELL, E. Scott",R000589,1960,,0.405,-0.084,-184.52576,0.848,1116,81,,0.336,0.041
114,House,21186,40,5,VA,200,0,1,"HURT, Robert",H001060,1969,,0.568,0,-107.94951,0.905,1085,39,,0.57,-0.113
114,House,21191,40,9,VA,200,0,1,"GRIFFITH, H. Morgan",G000568,1958,,0.512,-0.344,-253.18127,0.79654,1113,114,,0.565,-0.516
114,House,21553,40,7,VA,200,0,1,"BRAT, David A.",B001290,1964,,0.829,-0.325,-115.53826,0.89872,1082,38,,0.846,-0.302
114,House,21554,40,8,VA,100,0,1,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.394,-0.102,-111.62927,0.9024,1087,43,,-0.363,-0.147
114,House,21555,40,10,VA,200,0,1,"COMSTOCK, Barbara J.",C001105,1959,,0.276,0.389,-110.45449,0.90536,1111,37,,0.269,0.542
114,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.45,-0.003,-87.83063,0.92425,1115,23,,-0.456,-0.004
114,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,-102.44023,0.91207,1113,36,,0.565,0.139
114,House,15613,73,7,WA,100,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-108.50771,0.905,1083,51,,-0.492,-0.559
114,House,20145,73,2,WA,100,0,1,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.365,0.164,-136.76771,0.88476,1117,58,,-0.346,0.048
114,House,20535,73,5,WA,200,0,1,"McMORRIS RODGERS, Cathy",M001159,1969,,0.436,0.098,-95.79469,0.91781,1117,33,,0.434,0.254
114,House,20536,73,8,WA,200,0,1,"REICHERT, David G.",R000578,1950,,0.224,-0.146,-246.12425,0.79771,1089,110,,0.225,-0.045
114,House,21187,73,3,WA,200,0,1,"HERRERA BEUTLER, Jaime",H001056,1978,,0.336,-0.129,-172.96627,0.82156,880,81,,0.383,-0.238
114,House,21368,73,6,WA,100,0,1,"KILMER, Derek",K000381,1974,,-0.316,0.005,-107.60294,0.90871,1124,55,,-0.298,-0.094
114,House,21369,73,10,WA,100,0,1,"HECK, Denny",H001064,1952,,-0.312,-0.128,-101.54772,0.9134,1121,39,,-0.325,-0.041
114,House,21556,73,4,WA,200,0,1,"NEWHOUSE, Daniel Milton",N000189,1955,,0.318,0.328,-130.38062,0.89011,1120,57,,0.369,0.192
114,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.291,-0.166,-119.35822,0.87644,905,41,,-0.467,0.095
114,House,31101,73,1,WA,100,0,1,"DelBENE, Suzan K.",D000617,1962,,-0.293,-0.204,-103.84414,0.9116,1122,43,,-0.309,-0.187
114,House,21188,56,1,WV,200,0,1,"McKINLEY, David",M001180,1947,,0.3,0.178,-187.42636,0.84553,1117,88,,0.331,0.095
114,House,21557,56,2,WV,200,0,1,"MOONEY, Alex X.",M001195,1971,,0.568,-0.241,-157.35297,0.86838,1115,63,,0.563,-0.224
114,House,21558,56,3,WV,200,0,1,"JENKINS, Evan H.",J000297,1960,,0.315,0.308,-116.70115,0.90037,1112,65,,0.307,0.286
114,House,14657,25,5,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-190.88071,0.84394,1125,85,,0.667,-0.538
114,House,20537,25,4,WI,100,0,1,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.522,-0.272,-84.4531,0.92243,1046,37,,-0.475,-0.285
114,House,21189,25,7,WI,200,0,1,"DUFFY, Sean",D000614,1971,,0.511,-0.109,-127.25011,0.88797,1071,52,,0.524,-0.116
114,House,21190,25,8,WI,200,0,1,"RIBBLE, Reid",R000587,1956,,0.603,-0.333,-208.95525,0.827,1099,84,,0.539,-0.341
114,House,21370,25,2,WI,100,0,1,"POCAN, Mark",P000607,1964,,-0.525,-0.557,-53.6317,0.95233,1098,28,,-0.547,-0.419
114,House,21559,25,6,WI,200,0,1,"GROTHMAN, Glenn",G000576,1955,,0.598,-0.204,-156.34641,0.86884,1112,70,,0.591,-0.236
114,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.26,-0.08,-199.39714,0.82998,1070,93,,-0.251,-0.079
114,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-62.71176,0.88514,514,21,,0.485,0.163
114,House,20953,68,1,WY,200,0,1,"LUMMIS, Cynthia M.",L000571,1954,,0.684,-0.327,-161.29645,0.86441,1107,73,,0.717,-0.496
115,President,99912,99,0,USA,200,0,0,"TRUMP, Donald John",,1946,,0.403,0.162,,,,,,,
115,House,20301,41,3,AL,200,,,"ROGERS, Mike Dennis",R000575,1958,,0.379,0.377,-101.61506,0.89795,944,65,,0.397,0.482
115,House,21102,41,7,AL,100,,,"SEWELL, Terri",S001185,1965,,-0.401,0.393,-89.83313,0.90531,903,33,,-0.398,0.356
115,House,21192,41,2,AL,200,,,"ROBY, Martha",R000591,1976,,0.362,0.658,-65.06628,0.93305,939,23,,0.41,0.596
115,House,21193,41,5,AL,200,,,"BROOKS, Mo",B001274,1954,,0.652,-0.417,-175.7437,0.8235,905,80,,0.672,-0.553
115,House,21376,41,1,AL,200,,,"BYRNE, Bradley",B001289,1955,,0.61,0.25,-63.13015,0.9361,956,19,,0.577,0.429
115,House,21500,41,6,AL,200,,,"PALMER, Gary James",P000609,1954,,0.677,0.115,-72.53247,0.92604,944,40,,0.763,0.066
115,House,29701,41,4,AL,200,,,"ADERHOLT, Robert",A000055,1965,,0.405,0.467,-68.65617,0.92801,919,19,,0.395,0.605
115,House,14066,81,1,AK,200,,,"YOUNG, Donald Edwin",Y000033,1933,2022,0.283,0.022,-204.73558,0.80164,926,92,,0.277,0.315
115,House,20304,61,8,AZ,200,,,"FRANKS, Trent",F000448,1957,,0.749,0.087,-45.67247,0.91933,543,23,,0.621,-0.006
115,House,20305,61,3,AZ,100,,,"GRIJALVA, Raúl M.",G000551,1948,,-0.598,-0.264,-43.24857,0.95364,911,11,,-0.632,-0.216
115,House,21103,61,4,AZ,200,,,"GOSAR, Paul",G000565,1958,,0.704,-0.518,-164.23999,0.83487,910,85,,0.991,-0.136
115,House,21105,61,6,AZ,200,,,"SCHWEIKERT, David",S001183,1962,,0.554,-0.224,-113.21689,0.8881,954,38,,0.586,-0.294
115,House,21300,61,9,AZ,100,,,"SINEMA, Kyrsten",S001191,1976,,-0.105,0.076,-262.73192,0.74413,889,133,,-0.097,0.124
115,House,21501,61,2,AZ,200,,,"McSALLY, Martha",M001197,1966,,0.345,0.027,-141.95528,0.8597,939,84,,0.391,-0.029
115,House,21502,61,7,AZ,100,,,"GALLEGO, Ruben",G000574,1979,,-0.359,0.142,-113.62089,0.88511,931,53,,-0.432,-0.01
115,House,21705,61,5,AZ,200,,,"BIGGS, Andrew S.",B001302,1958,,0.818,-0.575,-183.10517,0.82553,955,104,,0.991,-0.136
115,House,21739,61,1,AZ,100,,,"O'HALLERAN, Thomas C.",O000171,1946,,-0.198,0.18,-197.9653,0.81207,951,84,,-0.167,0.128
115,House,21757,61,8,AZ,200,,,"LESKO, Debbie",L000589,1958,,0.616,-0.104,-26.68923,0.89679,245,10,,0.718,-0.054
115,House,21106,42,1,AR,200,,,"CRAWFORD, Rick",C001087,1966,,0.46,0.309,-59.25152,0.93808,927,17,,0.495,0.285
115,House,21108,42,3,AR,200,,,"WOMACK, Steve",W000809,1957,,0.348,0.636,-70.43148,0.92912,958,22,,0.437,0.349
115,House,21503,42,2,AR,200,,,"HILL, French",H001072,1956,,0.437,0.271,-94.65202,0.90488,947,50,,0.494,0.204
115,House,21563,42,4,AR,200,,,"WESTERMAN, Bruce Eugene",W000821,1967,,0.546,0.253,-63.35479,0.93581,955,21,,0.59,0.174
115,House,15448,71,12,CA,100,,,"PELOSI, Nancy",P000197,1940,,-0.49,-0.181,-62.61078,0.92939,855,40,,-0.438,-0.197
115,House,15621,71,48,CA,200,,,"ROHRABACHER, Dana",R000409,1947,,0.626,-0.417,-191.72548,0.8128,925,77,,0.609,-0.549
115,House,20104,71,28,CA,100,,,"SCHIFF, Adam",S001150,1960,,-0.353,-0.109,-75.70469,0.92364,953,29,,-0.395,-0.075
115,House,20107,71,49,CA,200,,,"ISSA, Darrell",I000056,1953,,0.478,0.022,-97.32961,0.89825,907,38,,0.449,-0.096
115,House,20108,71,53,CA,100,,,"DAVIS, Susan A.",D000598,1944,,-0.343,-0.103,-78.14213,0.91924,928,33,,-0.324,-0.287
115,House,20307,71,22,CA,200,,,"NUNES, Devin",N000181,1973,,0.45,0.223,-68.05617,0.93051,945,24,,0.374,0.492
115,House,20310,71,38,CA,100,,,"SÁNCHEZ, Linda T.",S001156,1969,,-0.508,-0.131,-58.85452,0.9388,932,22,,-0.539,0.104
115,House,20501,71,16,CA,100,,,"COSTA, Jim",C001059,1952,,-0.198,0.447,-224.44228,0.7603,819,99,,-0.2,0.483
115,House,20538,71,6,CA,100,,,"MATSUI, Doris",M001163,1944,,-0.434,-0.142,-83.24003,0.91543,942,46,,-0.403,-0.131
115,House,20702,71,9,CA,100,,,"McNERNEY, Jerry",M001166,1951,,-0.263,-0.159,-110.54488,0.88815,932,38,,-0.303,-0.272
115,House,20703,71,23,CA,200,,,"MCCARTHY, Kevin",M001165,1965,,0.453,0.233,-62.89983,0.93561,945,17,,0.464,0.25
115,House,20762,71,14,CA,100,,,"SPEIER, Karen Lorraine Jacqueline (Jackie)",S001175,1950,,-0.381,-0.41,-81.86436,0.90488,819,29,,-0.358,-0.539
115,House,20903,71,4,CA,200,,,"McCLINTOCK, Tom",M001177,1956,,0.672,-0.37,-141.43551,0.86208,953,50,,0.919,-0.395
115,House,20955,71,27,CA,100,,,"CHU, Judy",C001080,1953,,-0.482,-0.37,-58.974,0.939,937,23,,-0.452,-0.719
115,House,20958,71,3,CA,100,,,"GARAMENDI, John",G000559,1945,,-0.313,-0.096,-123.58005,0.87469,923,49,,-0.291,-0.111
115,House,20963,71,50,CA,200,,,"HUNTER, Duncan Duane",H001048,1976,,0.539,0.085,-119.65714,0.88024,938,47,,0.527,-0.124
115,House,21109,71,10,CA,200,,,"DENHAM, Jeff",D000612,1967,,0.306,0.212,-102.31873,0.89464,919,65,,0.238,0.535
115,House,21110,71,37,CA,100,,,"BASS, Karen",B001270,1953,,-0.584,-0.098,-55.41944,0.93897,880,15,,-0.689,0.063
115,House,21302,71,1,CA,200,,,"LaMALFA, Doug",L000578,1960,,0.541,0.011,-87.80322,0.91018,933,30,,0.519,0.098
115,House,21303,71,2,CA,100,,,"HUFFMAN, Jared",H001068,1964,,-0.431,-0.511,-83.91173,0.91136,904,36,,-0.431,-0.72
115,House,21304,71,7,CA,100,,,"BERA, Ami",B001287,1965,,-0.246,0.007,-140.10976,0.86381,957,69,,-0.259,0.187
115,House,21305,71,8,CA,200,,,"COOK, Paul",C001094,1943,,0.372,0.208,-90.77356,0.90951,957,32,,0.348,0.155
115,House,21306,71,15,CA,100,,,"SWALWELL, Eric",S001193,1980,,-0.354,-0.047,-109.868,0.88743,920,46,,-0.355,-0.21
115,House,21307,71,21,CA,200,,,"VALADAO, David G.",V000129,1977,,0.258,0.438,-78.86138,0.92002,946,55,,0.248,0.687
115,House,21308,71,26,CA,100,,,"BROWNLEY, Julia",B001285,1952,,-0.303,0.049,-95.19131,0.90389,942,48,,-0.317,0.108
115,House,21309,71,29,CA,100,,,"CÁRDENAS, Tony",C001097,1963,,-0.39,-0.046,-100.94525,0.8939,900,40,,-0.427,0.19
115,House,21311,71,36,CA,100,,,"RUIZ, Raul",R000599,1972,,-0.258,0.045,-129.65962,0.87304,955,60,,-0.267,0.117
115,House,21312,71,41,CA,100,,,"TAKANO, Mark",T000472,1960,,-0.458,-0.328,-65.17053,0.93267,935,27,,-0.482,-0.59
115,House,21313,71,47,CA,100,,,"LOWENTHAL, Alan",L000579,1941,,-0.449,-0.384,-69.32004,0.9265,908,35,,-0.478,-0.358
115,House,21314,71,51,CA,100,,,"VARGAS, Juan",V000130,1961,,-0.397,0.024,-89.3089,0.90872,933,32,,-0.458,0.151
115,House,21315,71,52,CA,100,,,"PETERS, Scott",P000608,1958,,-0.193,-0.033,-198.88723,0.80948,941,100,,-0.179,0.004
115,House,21504,71,11,CA,100,,,"DESAULNIER, Mark James",D000623,1952,,-0.514,-0.363,-68.22672,0.93049,947,33,,-0.565,-0.469
115,House,21505,71,25,CA,200,,,"KNIGHT, Steve",K000387,1966,,0.397,0.188,-100.68598,0.89883,944,63,,0.311,0.359
115,House,21506,71,31,CA,100,,,"AGUILAR, Peter Rey",A000371,1979,,-0.323,0.139,-106.21453,0.8938,946,46,,-0.308,0.115
115,House,21507,71,33,CA,100,,,"LIEU, Ted",L000582,1969,,-0.376,-0.208,-113.11878,0.87808,870,62,,-0.417,0.101
115,House,21508,71,35,CA,100,,,"TORRES, Norma Judith",T000474,1965,,-0.368,0.071,-90.74051,0.90789,939,42,,-0.351,0.027
115,House,21509,71,45,CA,200,,,"WALTERS, Mimi",W000820,1962,,0.433,0.177,-64.84547,0.93144,913,20,,0.522,0.131
115,House,21703,71,44,CA,100,,,"BARRAGÁN, Nanette Diaz",B001300,1976,,-0.501,-0.121,-86.5969,0.91163,936,29,,-0.508,0.144
115,House,21709,71,24,CA,100,,,"CARBAJAL, Salud",C001112,1964,,-0.325,0.1,-127.0772,0.87279,934,50,,-0.297,0.187
115,House,21711,71,46,CA,100,,,"CORREA, Jose Luis",C001110,1958,,-0.284,0.15,-210.88367,0.80186,955,98,,-0.275,0.357
115,House,21728,71,17,CA,100,,,"KHANNA, Rohit",K000389,1976,,-0.464,-0.303,-84.08736,0.91512,948,56,,-0.613,-0.144
115,House,21740,71,20,CA,100,,,"PANETTA, James Varni",P000613,1969,,-0.289,0.185,-145.24032,0.85905,956,63,,-0.307,-0.032
115,House,21754,71,34,CA,100,,,"GOMEZ, Jimmy",G000585,1974,,-0.534,-0.263,-55.04444,0.91951,656,25,,-0.611,0.005
115,House,29106,71,43,CA,100,,,"WATERS, Maxine",W000187,1938,,-0.656,-0.095,-99.24922,0.89795,922,45,,-0.529,-0.209
115,House,29312,71,18,CA,100,,,"ESHOO, Anna Georges",E000215,1942,,-0.379,-0.372,-80.30434,0.91491,903,21,,-0.33,-0.545
115,House,29316,71,34,CA,100,,,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-0.00649,0.99964,18,0,,-0.761,0.197
115,House,29317,71,40,CA,100,,,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.469,-0.171,-67.84302,0.93008,936,31,,-0.452,-0.007
115,House,29321,71,39,CA,200,,,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353,-134.2203,0.86694,940,41,,0.477,-0.171
115,House,29323,71,42,CA,200,,,"CALVERT, Ken",C000059,1953,,0.339,0.276,-69.40334,0.92941,948,14,,0.386,0.336
115,House,29504,71,19,CA,100,,,"LOFGREN, Zoe",L000397,1947,,-0.398,-0.405,-99.30395,0.89831,926,55,,-0.428,-0.281
115,House,29707,71,30,CA,100,,,"SHERMAN, Brad",S000344,1954,,-0.344,-0.136,-110.64125,0.88962,946,48,,-0.314,-0.241
115,House,29778,71,13,CA,100,,,"LEE, Barbara",L000551,1946,,-0.676,-0.582,-69.31409,0.92884,939,45,,-0.738,-0.084
115,House,29901,71,5,CA,100,,,"THOMPSON, Michael",T000460,1951,,-0.392,0.072,-103.94549,0.89531,940,42,,-0.383,-0.057
115,House,29903,71,32,CA,100,,,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.247,-65.12359,0.9201,782,28,,-0.457,-0.422
115,House,20704,62,5,CO,200,,,"LAMBORN, Doug",L000564,1954,,0.665,0.257,-72.74453,0.92614,948,23,,0.641,0.02
115,House,20705,62,7,CO,100,,,"PERLMUTTER, Ed",P000593,1953,,-0.282,0.072,-122.48217,0.87522,919,69,,-0.248,-0.201
115,House,20904,62,2,CO,100,,,"POLIS, Jared",P000598,1975,,-0.278,-0.692,-126.08869,0.86199,849,46,,-0.27,-0.788
115,House,20906,62,6,CO,200,,,"COFFMAN, Mike",C001077,1955,,0.492,-0.213,-156.11568,0.8489,953,88,,0.424,-0.169
115,House,21111,62,3,CO,200,,,"TIPTON, Scott",T000470,1956,,0.451,-0.023,-124.73455,0.87622,944,75,,0.404,0.071
115,House,21510,62,4,CO,200,,,"BUCK, Kenneth Robert",B001297,1959,,0.655,-0.432,-159.0685,0.84294,931,86,,1,-0.03
115,House,29710,62,1,CO,100,,,"DeGETTE, Diana",D000197,1957,,-0.431,-0.308,-80.23986,0.91406,893,30,,-0.379,-0.399
115,House,20706,1,2,CT,100,,,"COURTNEY, Joe",C001069,1953,,-0.337,0.041,-97.9318,0.90156,945,48,,-0.342,-0.049
115,House,20907,1,4,CT,100,,,"HIMES, James A.",H001047,1966,,-0.241,-0.209,-113.97538,0.88627,944,49,,-0.242,-0.162
115,House,21316,1,5,CT,100,,,"ESTY, Elizabeth",E000293,1959,,-0.315,-0.078,-85.80393,0.91398,954,48,,-0.341,0.067
115,House,29109,1,3,CT,100,,,"DeLAURO, Rosa L.",D000216,1943,,-0.414,-0.107,-73.39659,0.92076,889,40,,-0.365,-0.245
115,House,29908,1,1,CT,100,,,"LARSON, John B.",L000557,1948,,-0.396,-0.039,-102.68191,0.89307,908,42,,-0.354,0.003
115,House,21706,11,1,DE,100,,,"BLUNT ROCHESTER, Lisa",B001303,1962,,-0.375,-0.137,-83.71853,0.91531,946,34,,-0.324,-0.093
115,House,15634,43,27,FL,200,,,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.225,-208.93536,0.77531,821,111,,0.213,-0.19
115,House,20316,43,25,FL,200,,,"DIAZ-BALART, Mario",D000600,1961,,0.281,0.158,-98.69218,0.89334,875,48,,0.236,0.318
115,House,20504,43,23,FL,100,,,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.415,0.102,-91.9212,0.90239,895,61,,-0.366,-0.193
115,House,20708,43,14,FL,100,,,"CASTOR, Kathy",C001066,1966,,-0.438,0.072,-84.64336,0.91292,929,29,,-0.466,0.211
115,House,20709,43,16,FL,200,,,"BUCHANAN, Vernon G.",B001260,1951,,0.362,-0.084,-106.63416,0.88908,907,39,,0.349,-0.056
115,House,20758,43,12,FL,200,,,"BILIRAKIS, Gus",B001257,1963,,0.423,-0.032,-74.57736,0.92181,916,26,,0.503,0.015
115,House,20909,43,8,FL,200,,,"POSEY, Bill",P000599,1947,,0.533,-0.353,-114.64754,0.87519,860,38,,0.57,-0.34
115,House,20910,43,17,FL,200,,,"ROONEY, Thomas J.",R000583,1970,,0.458,0.013,-107.57895,0.87939,837,33,,0.366,0.122
115,House,20959,43,22,FL,100,,,"DEUTCH, Theodore E. (Ted)",D000610,1966,,-0.401,-0.078,-89.51793,0.90462,893,50,,-0.331,-0.279
115,House,21116,43,11,FL,200,,,"WEBSTER, Daniel A.",W000806,1949,,0.522,-0.077,-74.25709,0.91819,870,23,,0.611,-0.13
115,House,21117,43,15,FL,200,,,"ROSS, Dennis",R000593,1959,,0.531,0.099,-52.02692,0.93994,840,13,,0.472,0.334
115,House,21118,43,24,FL,100,,,"WILSON, Frederica",W000808,1942,,-0.476,-0.006,-66.35448,0.92326,831,28,,-0.486,-0.031
115,House,21317,43,3,FL,200,,,"YOHO, Ted",Y000065,1955,,0.704,-0.365,-111.86468,0.88598,924,56,,0.726,-0.154
115,House,21318,43,6,FL,200,,,"DeSANTIS, Ron",D000621,1978,,0.663,-0.105,-69.4445,0.9187,819,52,,0.687,0.031
115,House,21321,43,21,FL,100,,,"FRANKEL, Lois",F000462,1948,,-0.397,-0.025,-87.58556,0.90618,889,52,,-0.362,-0.256
115,House,21512,43,26,FL,200,,,"CURBELO, Carlos",C001107,1980,,0.211,-0.185,-191.67738,0.80566,887,96,,0.24,-0.191
115,House,21712,43,13,FL,100,,,"CRIST, Charlie Joseph Jr.",C001111,1956,,-0.227,0.079,-160.79946,0.83819,911,80,,-0.21,-0.022
115,House,21713,43,10,FL,100,,,"DEMINGS, Valdez Butler",D000627,1957,,-0.322,-0.006,-92.20266,0.90723,947,51,,-0.346,-0.227
115,House,21714,43,2,FL,200,,,"DUNN, Neal Patrick",D000628,1953,,0.507,0.334,-68.07117,0.93014,940,15,,0.501,0.273
115,House,21719,43,1,FL,200,,,"GAETZ, Matthew L. II",G000578,1982,,0.593,-0.643,-213.74377,0.79127,913,102,,0.913,-0.408
115,House,21732,43,5,FL,100,,,"LAWSON, Alfred Jr.",L000586,1948,,-0.26,0.076,-129.66628,0.864,887,56,,-0.254,0.082
115,House,21735,43,18,FL,200,,,"MAST, Brian Jeffery",M001199,1980,,0.463,-0.351,-200.89862,0.81011,954,114,,0.333,-0.137
115,House,21738,43,7,FL,100,,,"MURPHY, Stephanie",M001202,1978,,-0.161,0.123,-187.91074,0.81881,940,82,,-0.152,0.017
115,House,21742,43,19,FL,200,,,"ROONEY, Francis",R000607,1953,,0.501,-0.494,-101.95644,0.88989,874,24,,0.566,-0.3
115,House,21744,43,4,FL,200,,,"RUTHERFORD, John Henry",R000609,1952,,0.432,0.068,-74.58508,0.92013,896,31,,0.346,0.548
115,House,21746,43,9,FL,100,,,"SOTO, Darren Michael",S001200,1978,,-0.349,0.196,-88.84282,0.91134,957,33,,-0.382,0.161
115,House,29337,43,20,FL,100,,,"HASTINGS, Alcee Lamar",H000324,1936,2021,-0.564,0.157,-87.89322,0.90841,915,27,,-0.545,0.284
115,House,15431,44,5,GA,100,,,"LEWIS, John R.",L000287,1940,2020,-0.589,-0.221,-43.27693,0.95331,905,11,,-0.68,-0.013
115,House,20321,44,13,GA,100,,,"SCOTT, David",S001157,1945,,-0.304,0.169,-129.1788,0.86712,906,78,,-0.269,0.001
115,House,20505,44,6,GA,200,,,"PRICE, Tom",P000591,1954,,0.644,-0.073,-0.02153,0.98929,2,0,,0.236,0.941
115,House,20712,44,4,GA,100,,,"JOHNSON, Hank",J000288,1954,,-0.477,-0.052,-112.71486,0.88457,919,71,,-0.488,-0.328
115,House,20962,44,14,GA,200,,,"GRAVES, Tom",G000560,1970,,0.716,-0.002,-96.95775,0.90336,954,68,,0.625,0.268
115,House,21122,44,7,GA,200,,,"WOODALL, Rob",W000810,1970,,0.593,-0.173,-110.57705,0.88968,946,69,,0.564,0.053
115,House,21123,44,8,GA,200,,,"SCOTT, Austin",S001189,1969,,0.535,0.368,-97.45669,0.9024,949,28,,0.488,0.078
115,House,21323,44,9,GA,200,,,"COLLINS, Doug",C001093,1966,,0.61,0.134,-80.31171,0.91727,930,39,,0.516,0.242
115,House,21513,44,1,GA,200,,,"CARTER, Buddy",C001103,1957,,0.557,0.344,-74.36302,0.92363,936,52,,0.614,0.465
115,House,21514,44,10,GA,200,,,"HICE, Jody Brownlow",H001071,1960,,0.797,-0.242,-98.79957,0.90093,947,67,,0.857,-0.114
115,House,21515,44,11,GA,200,,,"LOUDERMILK, Barry D.",L000583,1963,,0.68,0.022,-68.20429,0.92623,890,26,,0.67,-0.076
115,House,21516,44,12,GA,200,,,"ALLEN, Rick W.",A000372,1951,,0.689,0.278,-60.2003,0.93847,948,20,,0.595,0.111
115,House,21717,44,3,GA,200,,,"FERGUSON, Anderson Drew IV",F000465,1966,,0.585,0.251,-67.80717,0.93146,955,15,,0.522,0.136
115,House,21752,44,6,GA,200,,,"HANDEL, Karen",H001078,1962,,0.493,0.305,-54.38725,0.9242,690,19,,0.494,0.303
115,House,29339,44,2,GA,100,,,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.287,0.446,-169.14082,0.83354,929,81,,-0.342,0.5
115,House,21124,82,1,HI,100,,,"HANABUSA, Colleen",H001050,1951,,-0.37,0.004,-84.1993,0.90462,840,42,,-0.359,0.023
115,House,21324,82,2,HI,100,,,"GABBARD, Tulsi",G000571,1981,,-0.274,-0.282,-125.35341,0.87105,908,50,,-0.295,-0.544
115,House,21125,63,1,ID,200,,,"LABRADOR, Raúl R.",L000573,1967,,0.735,-0.571,-121.02518,0.86247,818,46,,1,-0.03
115,House,29910,63,2,ID,200,,,"SIMPSON, Michael K.",S001148,1950,,0.296,0.312,-67.56756,0.92897,917,20,,0.271,0.395
115,House,20508,21,3,IL,100,,,"LIPINSKI, Daniel",L000563,1966,,-0.227,0.176,-164.8294,0.83694,926,72,,-0.194,-0.022
